"Scenario","N_AC","b_X","b_EM","meanX_AC","corX","maic.ate","maic.ate.mcse","maic.lci.mean","maic.lci.mcse","maic.uci.mean","maic.uci.mcse","maic.bias","maic.bias.mcse","maic.mse","maic.mse.mcse","maic.mae","maic.mae.mcse","maic.cov","maic.cov.mcse","maic.empse","maic.empse.mcse","maic.vr","maic.vr.mcse","maic.error.worse.than","maic.error.worse.than.mcse","maic.std.bias","maic.aess.mean","maic.aess.mcse","stc.ate","stc.ate.mcse","stc.lci.mean","stc.lci.mcse","stc.uci.mean","stc.uci.mcse","stc.bias","stc.bias.mcse","stc.mse","stc.mse.mcse","stc.mae","stc.mae.mcse","stc.cov","stc.cov.mcse","stc.empse","stc.empse.mcse","stc.vr","stc.vr.mcse","stc.error.worse.than","stc.error.worse.than.mcse","stc.std.bias","stc.no.convergence","bucher.ate","bucher.ate.mcse","bucher.lci.mean","bucher.lci.mcse","bucher.uci.mean","bucher.uci.mcse","bucher.bias","bucher.bias.mcse","bucher.mse","bucher.mse.mcse","bucher.mae","bucher.mae.mcse","bucher.cov","bucher.cov.mcse","bucher.empse","bucher.empse.mcse","bucher.vr","bucher.vr.mcse","bucher.std.bias"
21,600,0.400477566597125,1.10866262452161,0.45,0,0.00168286950693432,0.00378914969660439,-0.239894222575807,0.00379276381096567,0.243259961589676,0.00378870576363456,0.00168286950693432,0.00378914969660439,0.0143461298176313,0.000658124688333722,0.0947769294229145,0.00378914969660439,0.95,0.00689202437604511,0.119823434366059,0.00268067411771068,1.02864588982483,0.0230130211557745,0.203,0.0127197091161709,1.40445774721594,477.162787232049,0.84501659510673,0.102083042441935,0.00407013603286956,-0.15193505646134,0.00406018712428824,0.356101141345211,0.00408275961413983,0.102083042441935,0.00407013603286956,0.0269703888729391,0.00110237778138324,0.134558076153945,0.00407013603286956,0.897,0.00961202372032029,0.128709002505898,0.00287946087974634,1.00694939623147,0.0225275991622109,0.335,0.0149256490646136,79.3130553841855,0,-0.203268290087281,0.00388316449193918,-0.447523861037717,0.00389222167002072,0.0409872808631552,0.003874934330069,-0.203268290087281,0.00388316449193918,0.0563818852599927,0.00176757755101022,0.207682984289647,0.00388316449193918,0.646,0.0151223014121528,0.122796443236184,0.00274718588122366,1.01487043063643,0.0227046255542412,-165.532717992751
22,150,0.693147180559945,1.10866262452161,0.45,0,-0.00899852384605655,0.00601857433505084,-0.384183312833901,0.00612499950267506,0.366186265141788,0.00594185418546329,-0.00899852384605655,0.00601857433505084,0.0362679872209142,0.00163088726012335,0.151882028902939,0.00601857433505084,0.947,0.00708456067798138,0.19032403165794,0.00425790420999908,1.00578117491265,0.0225058012770543,0.307,0.0145859864253331,-4.72800190688958,118.120254119275,0.328180798048268,0.0932066353005734,0.00702184107892164,-0.326657083720653,0.00706904466635489,0.5130703543218,0.00701067037893928,0.0932066353005734,0.00702184107892164,0.0579444227495479,0.0026254023276938,0.190979523198784,0.00702184107892164,0.913,0.00891240708226459,0.222050111771265,0.00496767590254119,0.964737724337337,0.0215888834531097,0.443,0.0157083099027235,41.9754957820449,0,-0.185672481835361,0.00605021485342102,-0.570509940769413,0.00617550040792879,0.199164977098692,0.0059304337106228,-0.18567248183536,0.00605021485342102,0.071042765183686,0.00268816027345855,0.220269548841893,0.00605021485342102,0.849,0.0113224997240009,0.191324592701922,0.00428028863010839,1.02626247626592,0.0229605773394621,-97.0458001312109
23,300,0.693147180559945,1.10866262452161,0.45,0,0.00735888286890238,0.00441896352993119,-0.282121340085653,0.00445403121610385,0.296839105823457,0.00439331300537036,0.00735888286890238,0.00441896352993119,0.0195618645972613,0.00087582864217745,0.110509727420597,0.00441896352993119,0.953,0.00669260786241059,0.139739896518002,0.00312624259010127,1.0569401362476,0.023646790103718,0.265,0.0139561814261638,5.26612875225249,237.569941284165,0.543500020516995,0.11713133206465,0.0050200743415517,-0.197030903572132,0.00501238936765476,0.431293567701432,0.00503755265826462,0.11713133206465,0.0050200743415517,0.0388956941995503,0.00162331545935171,0.160731936113374,0.0050200743415517,0.897,0.00961202372032029,0.158748689426734,0.00355150480553478,1.00970786504286,0.0225902210597569,0.41,0.0155531347322654,73.7841253919191,0,-0.178671814566169,0.00461550739896957,-0.474813714597373,0.00465965797953843,0.117470085465035,0.00457339485947315,-0.178671814566169,0.00461550739896957,0.0532052229617604,0.00188288953503,0.193910186131865,0.00461550739896957,0.792,0.0128349522788361,0.145955159381033,0.00326528963361029,1.03521919468912,0.023160060454443,-122.415552368193
24,600,0.693147180559945,1.10866262452161,0.45,0,0.00466192041050454,0.00367992994881117,-0.231460879656932,0.00368740236730837,0.240784720477941,0.00367489006561991,0.00466192041050454,0.00367992994881117,0.0135500760456431,0.000599081237938174,0.0925260347586632,0.00367992994881117,0.958,0.00634318531969546,0.116369602681101,0.00260340544940904,1.035262021228,0.0231609642610388,0.215,0.012991343271579,4.00613244618532,476.720860520233,0.858737008049635,0.115569619692714,0.00391303352684103,-0.134777253128321,0.00390513779641652,0.36591649251375,0.00392373810900776,0.115569619692714,0.00391303352684103,0.0286528565467184,0.00109757522032024,0.13872681493847,0.00391303352684103,0.851,0.0112605062053178,0.123740985054193,0.00276831704657565,1.03223958784842,0.023093395606924,0.375,0.0153093108923949,93.3963954158763,0,-0.181545550865423,0.00379155234438115,-0.422024539511008,0.00379720265292279,0.058933437780162,0.00378662191408496,-0.181545550865423,0.00379155234438115,0.0473202803500319,0.00153929377356117,0.187710516531173,0.00379155234438115,0.695,0.0145593612497252,0.119899412759956,0.00268237389634833,1.02332124311777,0.0228936740429055,-151.414879094434
25,150,1.10866262452161,1.10866262452161,0.45,0,0.00443973091522087,0.00578332636994614,-0.362018807578072,0.00588500011895621,0.370898269408514,0.0057075644263953,0.00443973091522087,0.00578332636994614,0.0334331282480126,0.00148073897868877,0.145136681348204,0.00578332636994614,0.956,0.00648567652600714,0.182884837811434,0.00409147554346595,1.02234870851897,0.0228757500639596,0.338,0.0149584758581882,2.42761016623944,118.00588916783,0.338073009107145,0.103378970254333,0.00681603239862973,-0.311335163708833,0.00683383624196296,0.518093104217499,0.0068318589699824,0.103378970254333,0.00681603239862973,0.0570990508523573,0.00253178524464494,0.190877643243434,0.00681603239862973,0.911,0.00900438781928011,0.215541869851707,0.00482207437010421,0.981678093775641,0.0219673336218056,0.455,0.0157472219772251,47.9623612458489,0,-0.157398774242646,0.00608336694955436,-0.536045687355502,0.00619318073554289,0.22124813887021,0.00597786658686505,-0.157398774242646,0.00608336694955436,0.0617447202225748,0.00248128457119845,0.203397299740579,0.00608336694955436,0.88,0.0102761860629321,0.192372954031824,0.00430374243192893,1.0042510989419,0.0224678703157584,-81.8195962290038
26,300,1.10866262452161,1.10866262452161,0.45,0,0.0052831270801589,0.00451766118724764,-0.278345335104979,0.00455295577418109,0.288911589265296,0.00449032566504668,0.00528312708015889,0.00451766118724764,0.0204167647719061,0.000991725860032843,0.113118242601639,0.00451766118724764,0.952,0.00675988165576884,0.14286099048643,0.00319606729396135,1.01295012501995,0.0226624770420512,0.313,0.0146639353517397,3.6980893539729,237.069650170273,0.529544308647767,0.114238062461416,0.00513950741109576,-0.196426408770633,0.00512790225476914,0.424902533693465,0.00516032752468642,0.114238062461416,0.00513950741109576,0.039438456807218,0.00162028788391306,0.161814968276417,0.00513950741109576,0.881,0.0102390917565964,0.16252549470378,0.00363599899656988,0.975263567724353,0.0218195631045637,0.462,0.0157656588825206,70.2893184048615,0,-0.154882147876087,0.0045476021740889,-0.446383091382723,0.00458617704633402,0.136618795630549,0.00451063723363441,-0.154882147876087,0.0045476021740889,0.0446484845789544,0.00171861940172731,0.175614647451937,0.0045476021740889,0.835,0.0117377595817941,0.143807807624545,0.00321724936247556,1.03421160881347,0.0231374576757035,-107.700792074138
27,600,1.10866262452161,1.10866262452161,0.45,0,-0.00108161562900962,0.00376865288328722,-0.232532390336513,0.00377630621094064,0.230369159078494,0.00376304410128907,-0.00108161562900962,0.00376865288328722,0.0141897117025233,0.000640783764087577,0.0940726568786821,0.00376865288328722,0.947,0.00708456067798138,0.119175268217483,0.00266617342986398,0.990887636652121,0.022168187691109,0.244,0.0135817524642441,-0.907583968710499,477.511139521889,0.867078266177039,0.104385771750173,0.00408011683503967,-0.142608752159204,0.00406515306589261,0.35138029565955,0.0040976880585324,0.104385771750173,0.00408011683503967,0.0275270953780658,0.00117218993195161,0.133841674636883,0.00408011683503967,0.867,0.0107382959542006,0.129024623183229,0.00288652190403772,0.976712248996851,0.0218511274676963,0.396,0.0154655746740947,80.9037602085721,0,-0.160890892649297,0.00379809303709333,-0.397505172263465,0.00380549590895818,0.0757233869648703,0.00379126463610815,-0.160890892649297,0.00379809303709333,0.0402969645451861,0.00139499529346357,0.17055313554434,0.00379809303709333,0.734,0.0139729739139526,0.120106247624413,0.00268700117873867,1.00514163041043,0.0224869486387962,-133.957138643131
28,150,0.400477566597125,0.400477566597125,0.45,0.35,-0.0061326214170393,0.00664541166249016,-0.409071532033204,0.00687116537181662,0.396806289199126,0.00646085594956917,-0.0061326214170393,0.00664541166249016,0.044154943713241,0.00198928224898427,0.167281453755363,0.00664541166249016,0.937,0.00768316341099159,0.21014636842915,0.00470136692174872,0.97829363434486,0.0218938560087148,0.447,0.0157223089907303,-2.91826190615655,124.865679887406,0.308324094344974,-0.0892822545610574,0.00736724586723663,-0.527231855222018,0.00759662795536293,0.348667346099903,0.00717206648440017,-0.0892822545610574,0.00736724586723663,0.0621933563361523,0.0027926389774716,0.20047434267524,0.00736724586723663,0.925,0.00832916562447884,0.232972770229302,0.00521203618131272,0.959115434357728,0.0214640035887455,0.564,0.0156813264745046,-38.3230428488196,0,-0.0852659512286546,0.00671698372625768,-0.49377580407201,0.00694125154620534,0.323243901614701,0.00650370662014606,-0.0852659512286546,0.00671698372625768,0.052343034947359,0.00241485245093868,0.181168694136131,0.00671698372625768,0.935,0.0077958322198467,0.212409675812592,0.00475200133692231,0.9812510819464,0.0219552392053189,-40.1422161690432
29,300,0.400477566597125,0.400477566597125,0.45,0.35,-0.0015965944854298,0.00489105328195831,-0.311848083568152,0.00496357515422725,0.308654894597292,0.00483114208690509,-0.0015965944854298,0.00489105328195831,0.0239010289186991,0.00107484078488456,0.123539376286426,0.00489105328195831,0.955,0.00655553201502365,0.1546686852823,0.00346022748930693,1.02344236308726,0.0228979286253827,0.406,0.0155294558822903,-1.03226744477443,251.58860946477,0.460708865906459,-0.0713376156501666,0.00520146685833011,-0.399703535430679,0.00526977132057796,0.257028304130346,0.00514191997152412,-0.0713376156501666,0.00520146685833011,0.0321172576274791,0.00140274800582011,0.143707891811685,0.00520146685833011,0.936,0.0077397674383666,0.164484824462035,0.00367983286428369,1.01855421383344,0.0227881485461128,0.502,0.0158112618092295,-43.3703327243007,0,-0.080510717399165,0.00492824412431082,-0.39415419212885,0.00499962298078269,0.23313275733052,0.00486070454205353,-0.080510717399165,0.00492824412431082,0.0307452781747836,0.00134268761272668,0.140809244997691,0.00492824412431082,0.927,0.00822623850857729,0.155844762981642,0.00348653854495078,1.02682386255445,0.0229725403711491,-51.6608424042128
30,600,0.400477566597125,0.400477566597125,0.45,0.35,-0.000322211278140939,0.00402055689463457,-0.252556032462453,0.00402437172604465,0.251911609906171,0.00402049284049362,-0.000322211278140939,0.00402055689463457,0.0161488166853583,0.000775507964901884,0.0995118653368696,0.00402055689463457,0.955,0.00655553201502365,0.127141172493388,0.00284438559286495,1.01220625337913,0.0226453029238723,0.368,0.0152504426165276,-0.25342795871864,505.684131545155,0.751816750809739,-0.061246890111011,0.00427066868102925,-0.323530781940119,0.00427545513381291,0.201037001718097,0.00426869049898614,-0.061246890111011,0.00427066868102925,0.0219715539204113,0.00103760517310646,0.116420739292181,0.00427066868102925,0.918,0.00867617427210864,0.135050401639996,0.00302132982732564,0.990895025269957,0.0221684513572516,0.466,0.0157747900144503,-45.3511351075261,0,-0.0788009107436212,0.00407281754552038,-0.333441156156456,0.00407818495009632,0.175839334669214,0.00406920601065044,-0.0788009107436212,0.00407281754552038,0.0227808384503637,0.00101150493140002,0.121289043707857,0.00407281754552038,0.912,0.00895857131466843,0.128793799381409,0.0028813579442951,1.00875104630991,0.0225678146920889,-61.1837767983385
31,150,0.693147180559945,0.400477566597125,0.45,0.35,-0.012105392290396,0.00630840521423773,-0.396767734578121,0.00648540813067025,0.372556949997328,0.00616334269206442,-0.012105392290396,0.00630840521423773,0.0399027208931791,0.00191452231890197,0.159327176678123,0.00630840521423773,0.949,0.00695693898205238,0.199489288802737,0.00446294813767654,0.983811735383068,0.02201519774651,0.447,0.0157223089907303,-6.0681916122155,125.241381685801,0.314033325965105,-0.170030812131706,0.00692525924061589,-0.598515420239731,0.00711704925024156,0.258453795976319,0.00676480038201424,-0.170030812131706,0.00692525924061589,0.0768217334083534,0.00325564978559581,0.223704926335982,0.00692525924061589,0.885,0.0100883596287999,0.218995925874743,0.00489934805726784,0.998277078756446,0.0223392334541234,0.63,0.0152676127799994,-77.6410846240843,0,-0.0824336550579867,0.00638029557046936,-0.479311491740146,0.00655861877605704,0.314444181624172,0.00621046019256489,-0.0824336550579867,0.00638029557046936,0.0474627708812035,0.00225671822947953,0.171585695534932,0.00638029557046936,0.932,0.00796090447122687,0.201762661477665,0.00451380773222774,1.00361688107885,0.0224547884276499,-40.8567444809961
32,300,0.693147180559945,0.400477566597125,0.45,0.35,-0.000441124113089803,0.004809536061731,-0.296673032104514,0.00486392307737328,0.295790783878334,0.00476399807388736,-0.000441124113089803,0.004809536061731,0.023108700082445,0.00106844672143088,0.120879072328369,0.004809536061731,0.946,0.00714730718522718,0.152090884437861,0.00340255726777757,0.993757820439535,0.0222332793092257,0.42,0.0156076904121013,-0.290039810551585,252.557853782782,0.486798335370085,-0.14898166177436,0.00520841182607415,-0.469452955748091,0.00527324471736138,0.171489632199371,0.00515235745281199,-0.14898166177436,0.00520841182607415,0.0492959617412888,0.00193121204514595,0.184384219236788,0.00520841182607415,0.859,0.0110054077616415,0.164704443625511,0.00368474615533062,0.992740469803139,0.0222106101998589,0.676,0.014799459449588,-90.453941918592,0,-0.0689374768352858,0.0048740695778353,-0.373418523204783,0.00493456192131324,0.235543569534211,0.00481647027182988,-0.0689374768352858,0.0048740695778353,0.0284851734077456,0.0013176575959635,0.133315617016426,0.0048740695778353,0.928,0.00817410545564467,0.154131613400949,0.00344821218779846,1.00790696865086,0.0225491773288964,-44.7263707387244
33,600,0.693147180559945,0.400477566597125,0.45,0.35,0.00187599021397545,0.00391177976709667,-0.240647492231678,0.00391703172768036,0.244399472659628,0.0039093577450233,0.00187599021397545,0.00391177976709667,0.0152902382646036,0.000661776018521285,0.100288269432942,0.00391177976709667,0.955,0.00655553201502365,0.123701337689885,0.0027674300609547,1.00030239506554,0.0223788926617851,0.387,0.015402305022301,1.51654804144358,503.815990337013,0.767389081417181,-0.139075356569442,0.00422204816732805,-0.395144460445564,0.00422812827105468,0.11699374730668,0.00421853327071506,-0.139075356569442,0.00422204816732805,0.0371498198414283,0.00139583259208673,0.15985795270171,0.00422204816732805,0.814,0.01230463327369,0.133512885996963,0.00298693272953205,0.97855650205334,0.0218923855325838,0.688,0.0146511433000978,-104.16624247985,0,-0.0681476809720572,0.00399380486424985,-0.315403871324334,0.00400039053578638,0.17910850938022,0.00398859774086277,-0.0681476809720572,0.00399380486424985,0.0205786332382814,0.00088035007386967,0.116136853217737,0.00399380486424985,0.917,0.00872416185085994,0.126295199012891,0.00282545958539874,0.998877523545285,0.0223468857507549,-53.9590431819196
34,150,1.10866262452161,0.400477566597125,0.45,0.35,-0.00497114092780042,0.00609591021881068,-0.374424057922596,0.00623982767788399,0.364481776066995,0.00597312209640828,-0.00497114092780042,0.00609591021881068,0.0371476735165287,0.00172423971807313,0.152674875215877,0.00609591021881068,0.942,0.00739161687318817,0.192769607033371,0.00431261630072251,0.977850465390946,0.0218797771223485,0.471,0.0157847711418316,-2.57879911896061,124.721312067718,0.307710944860179,-0.258615356579538,0.00718720378695954,-0.680161052309977,0.0073850680500253,0.1629303391509,0.00701721155191274,-0.258615356579538,0.00718720378695954,0.118486145035772,0.00452102331207075,0.283247200993783,0.00718720378695954,0.769,0.0133281281506444,0.227279339745797,0.00508466350318125,0.946316928370576,0.0211761544598939,0.715,0.0142749781085647,-113.787446262731,0,-0.0590876994435267,0.00630482143635268,-0.444871682054266,0.00643820882349388,0.326696283167212,0.0061769927426273,-0.0590876994435267,0.00630482143635268,0.0432023787964765,0.00206337699335565,0.162595270555387,0.00630482143635268,0.936,0.0077397674383666,0.199375959795288,0.00446041275602385,0.98724128824802,0.022087652071278,-29.6363210008848
35,300,1.10866262452161,0.400477566597125,0.45,0.35,0.00943472927390087,0.00460397923110232,-0.276466735484106,0.00463645149908113,0.295336194031907,0.00457735889279266,0.00943472927390087,0.00460397923110232,0.0212644422521329,0.000885802901078503,0.117889869894288,0.00460397923110232,0.957,0.00641490451994416,0.14559060670394,0.00325713390905444,1.00192435471221,0.0224155758962861,0.457,0.0157528092732693,6.48031455290688,250.94764735434,0.460338616567993,-0.241443500480946,0.00506446317550464,-0.556721830233919,0.00511984038992699,0.0738348292720268,0.00501661114432597,-0.241443500480946,0.00506446317550464,0.0839181023932791,0.00282659225328403,0.248304306166548,0.00506446317550464,0.677,0.0147875285291356,0.160152387606437,0.0035829081566348,1.00441366451554,0.0224715727782295,0.788,0.0129250145067617,-150.758601909998,0,-0.04499337201236,0.00470781222459619,-0.341575474153067,0.00475186548847761,0.251588730128347,0.00466581104786881,-0.04499337201236,0.00470781222459619,0.0241657359711579,0.00101070873869826,0.125886185479472,0.00470781222459619,0.94,0.00750999334220744,0.148874094261081,0.00333059166092761,1.01643056400276,0.0227397250815403,-30.2224320730072
36,600,1.10866262452161,0.400477566597125,0.45,0.35,-0.000788630546615541,0.0038523929493668,-0.235170499697223,0.00385099937192658,0.233593238603992,0.00385547713686358,-0.000788630546615541,0.0038523929493668,0.0148267124430338,0.00064887947192346,0.0972770502175837,0.0038523929493668,0.936,0.0077397674383666,0.121823361619728,0.00272541622725361,0.98162439543474,0.0219609216301553,0.415,0.0155812387184075,-0.647355758476977,505.372068067683,0.764593032281803,-0.243042681794631,0.00407132185261039,-0.493826000613023,0.00407650227243167,0.00774063702376131,0.00406842244054985,-0.243042681794631,0.00407132185261039,0.0756288311398416,0.0021139217279898,0.245773791820721,0.00407132185261039,0.507,0.0158098387088547,0.128746501418652,0.00288029980049164,0.993836901379541,0.0222342045943432,0.876,0.0104222838188182,-188.776144684752,0,-0.0552387840355575,0.00396448800209846,-0.296107338874215,0.00396797943839696,0.1856297708031,0.00396180992914476,-0.0552387840355575,0.00396448800209846,0.0187527712153908,0.000797148612417651,0.109696299328227,0.00396448800209846,0.921,0.00852988862764339,0.125368118430415,0.00280471906051207,0.98026818594146,0.0219305049247088,-44.0612691066409
37,150,0.400477566597125,0.693147180559945,0.45,0.35,-0.00483832056514182,0.0063912942010537,-0.395927843650719,0.00657044594372966,0.386251202520436,0.00624647829058332,-0.00483832056514182,0.0063912942010537,0.0408312022687494,0.00207751383530882,0.157122626675155,0.0063912942010537,0.941,0.00745110730026082,0.202110468715558,0.00452158883001972,0.987277595310165,0.0220931059150858,0.386,0.015394934231753,-2.39389903743733,124.274544501256,0.315331577603461,-0.018168650945736,0.00751967560886626,-0.446320196978598,0.00765983512973961,0.409982895087125,0.00741078439326234,-0.018168650945736,0.00751967560886626,0.0568190756185035,0.0027592264838833,0.185782673234892,0.00751967560886626,0.919,0.00862780389206894,0.237793021896308,0.00531987421777828,0.918650508105818,0.0205574214555753,0.459,0.0157581407532742,-7.64053158534593,0,-0.135676016850065,0.00646633221023148,-0.537002768687289,0.00664900589761021,0.265650734987159,0.00629212711862405,-0.135676016850065,0.00646633221023148,0.0601796203491232,0.00273446229414724,0.194075850743283,0.00646633221023148,0.9,0.00948683298050514,0.204483378916422,0.00457467526501269,1.00136407416714,0.0224044352783828,-66.3506332734844
38,300,0.400477566597125,0.693147180559945,0.45,0.35,0.00292378865128072,0.00474185737012087,-0.297988551405067,0.00480584023510758,0.303836128707628,0.00468687971032144,0.00292378865128072,0.00474185737012087,0.0224712746473284,0.00100249838881021,0.119672044206616,0.00474185737012087,0.961,0.00612200947402077,0.14995069629238,0.00335467726000634,1.02386670450718,0.0229069302469987,0.342,0.0150011999520038,1.94983332760242,251.542454383447,0.469385095887043,-0.00363100078932423,0.00514890279505689,-0.324306470113214,0.00520103034579718,0.317044468534566,0.00510460247158399,-0.00363100078932423,0.00514890279505689,0.0264978729596838,0.00118633472982023,0.129692040142426,0.00514890279505689,0.95,0.00689202437604511,0.162822602831869,0.00364264586054391,1.00485397548659,0.0224814672211197,0.386,0.015394934231753,-2.23003485153324,0,-0.124770006610683,0.00483342795740398,-0.432887808985949,0.00489595555172465,0.183347795764583,0.00477421886207102,-0.124770006610683,0.00483342795740398,0.0389062183432248,0.00153008666414633,0.160806649206443,0.00483342795740398,0.875,0.0104582503316759,0.152846412517319,0.00341945984262464,1.02852168069106,0.0230104271564975,-81.6309683398982
